AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-11,-88,-86,-157,-39,3,-396,28,-27,-431,-185,-278,-1310,-40
-14,-75,-83,-156,-32,8,-381,34,-19,-432,-180,-278,-1309,-42
-14,-64,-81,-156,-13,21,-385,34,-11,-435,-175,-278,-1312,-37
-14,-68,-82,-156,-14,26,-402,33,-8,-433,-170,-278,-1310,-40
-18,-87,-84,-156,-39,2,-409,30,-24,-434,-185,-278,-1306,-57
-20,-108,-91,-157,-72,-1,-390,-4,-64,-433,-209,-280,-1318,-63
-17,-111,-85,-156,-70,-2,-390,-8,-68,-433,-204,-279,-1318,-63
-18,-128,-88,-158,-76,-26,-390,-14,-89,-434,-228,-280,-1314,-71
-22,-138,-95,-159,-81,-44,-390,-19,-101,-432,-248,-279,-1316,-78
-22,-121,-91,-160,-77,-35,-390,-10,-89,-432,-228,-277,-1316,-74
-18,-103,-84,-157,-71,-16,-390,3,-74,-435,-202,-279,-1308,-67
-18,-106,-88,-158,-70,-14,-390,-2,-73,-436,-211,-281,-1312,-65
-20,-108,-92,-158,-75,-21,-390,-4,-73,-433,-222,-281,-1322,-70
-20,-100,-95,-158,-80,-13,-390,2,-66,-432,-215,-281,-1317,-82
-19,-101,-92,-158,-77,-10,-390,0,-71,-434,-219,-282,-1309,-87
-19,-108,-95,-158,-76,-25,-389,-3,-88,-434,-234,-281,-1310,-78
-19,-108,-113,-158,-88,-37,-389,-6,-93,-432,-239,-281,-1311,-81
-21,-107,-113,-158,-106,-31,-390,-11,-88,-433,-237,-282,-1310,-92
-20,-108,-91,-158,-103,-25,-389,-7,-85,-436,-236,-281,-1310,-90
-19,-109,-84,-158,-85,-28,-390,-3,-85,-437,-234,-276,-1307,-86
-21,-107,-95,-158,-76,-29,-395,-6,-88,-437,-233,-276,-1305,-81
-22,-110,-92,-158,-78,-30,-396,-9,-92,-439,-232,-280,-1309,-73
-21,-122,-85,-158,-77,-30,-394,-5,-91,-435,-227,-280,-1316,-64
-21,-131,-85,-158,-76,-31,-396,-3,-91,-432,-230,-277,-1317,-66
-19,-113,-87,-158,-111,-64,-384,-22,-104,-435,-240,-278,-1315,-75
-17,-109,-95,-158,-113,-63,-385,-24,-98,-433,-236,-278,-1314,-65
-18,-129,-100,-158,-121,-70,-382,-30,-114,-434,-232,-278,-1317,-65
-21,-121,-95,-158,-109,-65,-381,-22,-105,-437,-216,-278,-1312,-68
-21,-96,-89,-158,-100,-49,-382,-10,-83,-434,-197,-278,-1307,-61
-19,-95,-86,-158,-107,-49,-382,-19,-84,-434,-196,-278,-1313,-59
-19,-106,-94,-158,-110,-63,-382,-34,-91,-439,-206,-278,-1316,-65
