AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
27,-1,-24,55,15,79,-156,32,25,-404,-54,-59,-403,19
33,-5,-23,56,13,62,-156,36,16,-407,-60,-59,-406,20
32,-8,-11,56,18,61,-156,35,16,-403,-50,-59,-403,22
21,-7,-1,53,19,66,-156,30,16,-402,-55,-59,-402,20
26,-37,-23,56,-13,4,-156,29,-58,-404,-93,-57,-409,5
17,-37,-25,55,-5,5,-156,29,-51,-405,-103,-57,-406,19
20,-43,-32,56,-14,-1,-156,29,-48,-407,-105,-57,-406,21
29,-40,-26,55,-11,3,-156,30,-37,-406,-82,-57,-410,22
28,-39,-22,55,-5,6,-156,31,-28,-404,-70,-57,-409,22
26,-41,-23,56,-8,3,-156,32,-27,-404,-56,-57,-405,20
30,-38,-19,55,-9,0,-156,32,-30,-406,-23,-57,-406,20
25,-39,-20,55,-13,2,-156,28,-33,-406,1,-57,-406,14
20,-37,-11,55,-9,9,-156,28,-27,-404,10,-57,-403,7
22,-33,5,56,7,16,-156,32,-17,-407,27,-57,-404,13
24,-37,3,55,18,19,-156,31,-9,-409,51,-58,-406,22
26,-31,1,55,13,25,-156,29,-2,-409,58,-57,-404,23
28,-15,3,57,13,34,-156,32,4,-409,55,-57,-408,23
27,-6,-12,58,16,31,-156,31,5,-405,52,-59,-411,24
32,-15,-15,56,10,24,-156,34,4,-402,53,-57,-409,21
30,-27,4,55,13,30,-156,36,4,-405,60,-54,-406,21
19,-28,4,55,18,34,-156,32,1,-405,59,-56,-409,21
20,-21,-4,57,17,31,-156,42,-1,-404,60,-61,-406,22
22,-12,4,56,20,31,-156,59,-3,-406,63,-60,-402,26
19,-17,7,56,23,31,-156,47,-7,-405,26,-59,-406,27
32,0,1,66,26,67,-156,34,-9,-404,-34,-61,-424,26
31,-1,-18,67,28,65,-156,27,-26,-405,-12,-61,-422,26
28,-1,-26,67,26,63,-156,23,-29,-406,-16,-61,-426,27
32,-5,-19,68,18,63,-156,23,-22,-403,-47,-61,-425,29
33,-10,-23,68,13,50,-156,22,-32,-404,-64,-61,-423,25
30,-9,-21,68,14,38,-156,21,-45,-405,-57,-61,-424,20
28,-5,3,69,18,49,-156,25,-45,-404,-48,-61,-426,26
28,1,11,68,20,64,-156,30,-41,-405,-58,-61,-421,21
25,-3,0,67,13,53,-156,29,-50,-407,-83,-61,-412,0
19,-11,-2,69,7,36,-156,28,-64,-407,-97,-61,-406,-8
22,-8,4,67,12,40,-156,32,-66,-407,-91,-61,-408,-4
28,-5,3,61,18,56,-156,34,-59,-408,-80,-62,-410,3
26,-7,2,66,21,68,-156,33,-51,-405,-72,-59,-409,16
28,0,-1,75,23,71,-156,30,-39,-404,-72,-55,-411,24
30,15,3,75,22,71,-156,28,-30,-409,-75,-56,-411,20
26,16,5,75,23,69,-156,30,-29,-411,-72,-60,-408,20
28,0,-14,74,20,60,-156,30,-31,-406,-71,-60,-402,22
25,-10,-21,69,17,57,-156,27,-30,-401,-72,-58,-401,19
18,-4,0,66,34,64,-156,28,-26,-400,-67,-58,-403,25
27,2,9,66,44,67,-156,31,-24,-398,-62,-59,-403,23
36,-6,2,69,24,53,-156,31,-27,-399,-69,-58,-403,6
26,-12,4,76,12,49,-156,31,-29,-402,-94,-57,-403,-5
28,-13,5,58,22,26,-153,33,-32,-405,-38,-57,-402,24
26,-12,-1,56,17,26,-153,35,-36,-406,-37,-57,-406,20
24,-15,-8,73,17,15,-153,35,-37,-405,-39,-57,-404,21
20,-17,-7,83,20,8,-153,32,-35,-409,-34,-57,-402,25
23,-14,-8,70,23,22,-153,31,-29,-410,-27,-57,-408,25
33,-11,-18,52,23,36,-153,31,-27,-406,-27,-57,-413,24
35,-9,-14,58,33,32,-153,28,-32,-406,-23,-57,-409,25
